TimeStamp,ActivePower,WindSpeed,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorWinding1Temperature,GeneratorWinding2Temperature,RotorRPM,GeneratorRPM,kmeans_2_cluster,kmeans_3_cluster
2019-01-19 18:00:00,3253.996626947368,6.3903054741666665,42.15783185740741,65.6083867962963,55.99997282592594,66.75573981481482,66.03224279814815,10.809112164814813,1205.6536066666665,0,2
2019-01-19 19:00:00,3019.657858081871,6.199674208075049,39.19900039722223,63.28133837453705,57.29044118981482,64.53957416944444,63.79747948703704,10.56939825162037,1178.691727175926,0,2
2019-01-19 20:00:00,2319.3497135,5.816857300833334,40.93148171666667,66.33031563333333,57.7310875,62.34352251666667,61.529482083333335,9.742225091666667,1086.6396883333334,0,2
2019-01-19 21:00:00,2545.4970737777776,5.987144657777779,39.05254055740741,64.36886414444444,57.91403407592593,61.726899824074074,60.92463896481482,9.980911026851851,1113.3384985185185,0,2
2019-01-19 22:00:00,844.655445464,4.145251536666667,40.08831436666667,63.77991241666666,56.94940116666667,58.26025041666667,57.48610263333333,9.429463775,1051.3153833333333,0,2
2019-01-19 23:00:00,0.0,3.255251520555556,37.83953255185185,55.22874972037038,53.871098540740746,51.60287394259259,51.14126242407408,1.4681558562962964,163.60690586296298,0,1
2019-01-20 00:00:00,0.0,3.0871256949999997,37.305488249999996,53.773434116666664,52.677054483333336,47.82365761666667,47.46609203333333,0.9800996851666666,111.47771725,0,1
2019-01-20 01:00:00,0.0,2.1173532354166666,34.92977157916667,49.874858737500006,50.61376425833333,45.55962338333334,45.1238783,4.880257739903317,201.66071805276286,0,1
2019-01-20 02:00:00,0.0,2.4520186416230936,33.88617202382155,48.192405155934345,49.26715497870371,44.20164204583333,43.63321215046296,0.4385699283333333,62.212637378703704,0,1
2019-01-20 03:00:00,0.0,2.8324501563272997,33.317494213888885,47.25428657546296,49.20722327083333,42.232420533928575,41.70262100297619,0.9858831947976192,111.77443947559523,0,1
2019-01-20 04:00:00,100.87029293499997,3.2250015358333335,35.52474685000001,51.30233746666667,49.16701451666666,41.7097784,41.210474500000004,4.249472794166667,475.84089815,0,1
2019-01-20 05:00:00,1151.3122496350002,4.246418144166667,36.29037982083333,57.875362700000004,52.31103595833334,51.92288735416667,51.159123775000005,9.386609604166667,1046.5614816666669,0,1
